"","rules","support","confidence","lift"
"278","{O-IDA SHOESTRINGS,PEPSI} => {DONUTS}",0.00302622730329523,0.9,21.5854838709677
"65","{PEP-FRM BAGEL MINI} => {PEP-FRM BAGEL MINI WHOLE WHTE}",0.00268997982515131,0.888888888888889,240.323232323232
"409","{ONIONS GREEN,PEPPERS - RED} => {BANANAS}",0.00268997982515131,0.888888888888889,4.9784473739276
"424","{AVOCADOS,CUCUMBERS} => {BANANAS}",0.00268997982515131,0.888888888888889,4.9784473739276
"294","{LC CHEESE RAVIOLI,VELVEETA SHELL&CH DINR} => {GM CHEERIOS}",0.0023537323470074,0.875,76.5367647058823
"333","{BANANAS,LC CHEESE RAVIOLI} => {LC BAKED CHICKEN}",0.0023537323470074,0.875,136.960526315789
"378","{RUSSET POTATOES,STEM TOMATOES} => {BANANAS}",0.0023537323470074,0.875,4.90065913370998
"423","{AVOCADOS,ONIONS - VIDALIA} => {BANANAS}",0.0023537323470074,0.875,4.90065913370998
"91","{EB BROWN RICE CEREAL} => {BANANAS}",0.00201748486886348,0.857142857142857,4.80064568200161
"274","{MUG ROOT BEER FM 12 PK,PEPSI FM 12 PK} => {MT DEW FM 12 PK}",0.00201748486886348,0.857142857142857,77.2467532467532
"313","{GM CHEERIOS,LC CHED POT BROC} => {LC CHEESE RAVIOLI}",0.00201748486886348,0.857142857142857,149.949579831933
"316","{GM CHEERIOS,LC CHED POT BROC} => {LC BAKED CHICKEN}",0.00201748486886348,0.857142857142857,134.165413533835
"357","{CHUNG PORK EGG ROLL,CUCUMBERS} => {PEPSI 24 PK}",0.00201748486886348,0.857142857142857,55.416149068323
"372","{BANANAS,GM COCOA PUFFS CEREAL} => {CUCUMBERS}",0.00201748486886348,0.857142857142857,19.1664876476907
"405","{BROCCOLI CROWNS,LOOSE GARLIC} => {BANANAS}",0.00201748486886348,0.857142857142857,4.80064568200161
"71","{SIMPLY GROVE HIGH PULP} => {BANANAS}",0.00369872225958305,0.846153846153846,4.73909894248877
"102","{BE STMFRSH ASIAN MEDLY} => {BANANAS}",0.00168123739071957,0.833333333333333,4.66729441305713
"348","{TK FP CUPCAKE CRM FILL KOFFE KAKE,TK FP KRIMPETS BUTTERSCTCH} => {BANANAS}",0.00168123739071957,0.833333333333333,4.66729441305713
"379","{CILANTRO/CORIANDER,CUCUMBERS} => {BANANAS}",0.00168123739071957,0.833333333333333,4.66729441305713
"403","{GALA APPLES,PEPPERS - GREEN} => {BANANAS}",0.00168123739071957,0.833333333333333,4.66729441305713
"416","{GRAPES RED SEEDLESS,PEPPERS - GREEN} => {BANANAS}",0.00168123739071957,0.833333333333333,4.66729441305713
"419","{AVOCADOS,GRAPES GREEN SEEDLESS} => {BANANAS}",0.00168123739071957,0.833333333333333,4.66729441305713
"420","{GRAPES GREEN SEEDLESS,STEM TOMATOES} => {BANANAS}",0.00168123739071957,0.833333333333333,4.66729441305713
"106","{O-IDA SHOESTRINGS} => {DONUTS}",0.0047074646940148,0.823529411764706,19.7514231499051
"112","{LC CHEESE RAVIOLI} => {LC BAKED CHICKEN}",0.0047074646940148,0.823529411764706,128.904024767802
"12","{LIPTON HALF   HALF} => {LIPTON W/PEACH}",0.00134498991257566,0.8,237.92
"14","{BE STMFRSH CORN/BUTTER} => {BE STMFRSH BROC/CHEESE}",0.00134498991257566,0.8,216.290909090909
"27","{PEP-FRM FH BREAD WHOLE GRAIN WHITE} => {BANANAS}",0.00134498991257566,0.8,4.48060263653484
"33","{EXTRA PEPMNT SLM 15STK 10} => {LC PHILLY STEAK PANINI}",0.00134498991257566,0.8,237.92
"34","{EXTRA PEPMNT SLM 15STK 10} => {BANANAS}",0.00134498991257566,0.8,4.48060263653484
"51","{GM HONEY NUT CHEX} => {MOTT SNG APLSC PH 4PK}",0.00134498991257566,0.8,475.84
"53","{GM HONEY NUT CHEX} => {SHOP WEIS ONLINE}",0.00134498991257566,0.8,396.533333333333
"54","{GM HONEY NUT CHEX} => {BE STMFRSH BROC/CAULIF}",0.00134498991257566,0.8,297.4
"55","{TH ALL NTL BLGN CHOC} => {BANANAS}",0.00134498991257566,0.8,4.48060263653484
"61","{MOTT SNG APLSC PH 4PK} => {SHOP WEIS ONLINE}",0.00134498991257566,0.8,396.533333333333
"62","{MOTT SNG APLSC PH 4PK} => {BE STMFRSH BROC/CAULIF}",0.00134498991257566,0.8,297.4
"64","{MOTTS MEDLEY ORCHARD} => {MOTTS ORIGINAL ASSORT}",0.00134498991257566,0.8,339.885714285714
"67","{GROUND BUFFALO} => {BANANAS}",0.00134498991257566,0.8,4.48060263653484
"69","{GM CHOCOLATE CHEX} => {APPLE DEL RED W LG}",0.00134498991257566,0.8,44.0592592592593
"79","{FRUIT CUP RED GRPFT} => {AMBROSIA APPLE}",0.00134498991257566,0.8,264.355555555556
"80","{FRUIT CUP RED GRPFT} => {BANANAS}",0.00134498991257566,0.8,4.48060263653484
"83","{FRUIT CUP CHERRY MIX} => {APPLE DEL RED W LG}",0.00134498991257566,0.8,44.0592592592593
"86","{GERBER GRAD GRAB PEAR/SQUASH} => {GRABBERS FRT/YGRT VRY BRY}",0.00134498991257566,0.8,396.533333333333
"87","{GERBER GRAD GRAB PEAR/SQUASH} => {GERBER GRAD GRAB APPLE/PEAR/PEACH}",0.00134498991257566,0.8,396.533333333333
"88","{GERBER GRAD GRAB PEAR/SQUASH} => {GERBER GRAD GRAB APPLE/SWEET POTATO}",0.00134498991257566,0.8,339.885714285714
"89","{GERBER GRAD GRAB PEAR/SQUASH} => {GERBER GRAD GRAB BANANA/BLUEBERRY}",0.00134498991257566,0.8,339.885714285714
"105","{LESUEUR PEAS} => {BANANAS}",0.00134498991257566,0.8,4.48060263653484
"109","{DM PC DC TOM/GRN CHILIES} => {BANANAS}",0.00134498991257566,0.8,4.48060263653484
"110","{DM CHILI  TOMATO} => {CUCUMBERS}",0.00134498991257566,0.8,17.8887218045113
"111","{DM CHILI  TOMATO} => {BANANAS}",0.00134498991257566,0.8,4.48060263653484
"290","{LC CHED POT BROC,VELVEETA SHELL&CH DINR} => {LC BAKED CHICKEN}",0.00134498991257566,0.8,125.221052631579
"291","{LC CHED POT BROC,VELVEETA SHELL&CH DINR} => {GM CHEERIOS}",0.00134498991257566,0.8,69.9764705882353
"347","{BANANAS,TK FP KANDY KAKES PEANUT BUTTER} => {TK FP CUPCAKE CRM FILL KOFFE KAKE}",0.00134498991257566,0.8,183.015384615385
"356","{CABBAGE,PEPPERS - GREEN} => {BANANAS}",0.00134498991257566,0.8,4.48060263653484
"359","{LC BAKED CHICKEN,NAVAL ORANGES} => {BANANAS}",0.00134498991257566,0.8,4.48060263653484
"361","{JALAPENO PEPPERS,STEM TOMATOES} => {BANANAS}",0.00134498991257566,0.8,4.48060263653484
"387","{ASPARAGUS,PEPPERS - GREEN} => {BANANAS}",0.00134498991257566,0.8,4.48060263653484
"391","{ONIONS - RED,PEPPERS - RED} => {BANANAS}",0.00134498991257566,0.8,4.48060263653484
"392","{LIMES,PEPPERS - RED} => {AVOCADOS}",0.00134498991257566,0.8,39.6533333333333
"393","{GALA APPLES,GM CHEERIOS} => {BANANAS}",0.00134498991257566,0.8,4.48060263653484
"404","{GRAPES GREEN SEEDLESS,LOOSE GARLIC} => {BANANAS}",0.00134498991257566,0.8,4.48060263653484
"410","{ONIONS GREEN,PEPPERS - GREEN} => {BANANAS}",0.00268997982515131,0.8,4.48060263653484
"413","{AVOCADOS,GRAPES RED SEEDLESS} => {BANANAS}",0.00134498991257566,0.8,4.48060263653484
"417","{CUCUMBERS,GRAPES RED SEEDLESS} => {BANANAS}",0.00268997982515131,0.8,4.48060263653484
"418","{GRAPES GREEN SEEDLESS,LEMONS} => {BANANAS}",0.00134498991257566,0.8,4.48060263653484
"421","{AVOCADOS,LEMONS} => {CUCUMBERS}",0.00134498991257566,0.8,17.8887218045113
"422","{AVOCADOS,LEMONS} => {BANANAS}",0.00134498991257566,0.8,4.48060263653484
"426","{SWEET ONIONS - VIDALIA,SWEET POTATO/YAMS} => {BANANAS}",0.00134498991257566,0.8,4.48060263653484
