SourceName,ReviewID,ReviewTitle,ReviewText
SkypeCommunityHistory,81225,Skype 7.5 wont start on Window 7 SP1 (works in saf...,Skype 7.5 wont start on Window 7 SP1 (works in safe mode with networking) have installed and ininstalled many time too no avail please help - thanks&nbsp;Problem signature:&nbsp; Problem Event Name:&nbsp;&nbsp; &nbsp;APPCRASH&nbsp; Application Name:&nbsp;&nbsp; &nbsp;Skype.exe&nbsp; Application Version:&nbsp;&nbsp; &nbsp;7.5.0.101&nbsp; Application Timestamp:&nbsp;&nbsp; &nbsp;555498c4&nbsp; Fault Module Name:&nbsp;&nbsp; &nbsp;StackHash_3e3c&nbsp; Fault Module Version:&nbsp;&nbsp; &nbsp;6.1.7601.18839&nbsp; Fault Module Timestamp:&nbsp;&nbsp; &nbsp;553e8808&nbsp;&nbsp; Exception Offset:&nbsp;&nbsp; &nbsp;000cea5f&nbsp; OS Version:&nbsp;&nbsp; &nbsp;6.1.7601.2.1.0.768.3&nbsp; Locale ID:&nbsp;&nbsp; &nbsp;1033&nbsp; Additional Information 1:&nbsp;&nbsp; &nbsp;3e3c&nbsp; Additional Information 2:&nbsp;&nbsp; &nbsp;3e3c8728f5a6ac3dc3cf872504b29624&nbsp; Additional Information 3:&nbsp;&nbsp; &nbsp;65bd&nbsp; Additional Information 4:&nbsp;&nbsp; &nbsp;65bd0535cbe275b746dad4418cc78988&nbsp; C:\Users\User\AppData\Local\Temp\WER2B05.tmp.WERIn?ternalMetadata.xml&nbsp; C:\Users\User\AppData\Local\Temp\WER41E0.tmp.appco?mpat.txt&nbsp; C:\Users\User\AppData\Local\Temp\WER425E.tmp.mdmp
SkypeCommunityHistory,81380,need serious help on how to have blocked account u...,"My account got blocked incorrecly and i submitted a request to have that unblocked, i also did mention that to let me know were to sumbmit the details that were listed on help topics,Dina at skype support just emailed the info below.My account is blocekd in correctly with no fault on my card, would want to have it unblocked..on what basis they did that ,naming my card to be fraudlent ? leaving all this aside,i want to focus on the resolution.please help in giving mme the info on how to sumbit or contact these guys to unblock it&nbsp;&nbsp;&nbsp;Thank you for contacting Skype Customer Service.We are sorry to hear that you are experiencing difficulties with your Skype account&nbsp;Unfortunately we cannot help you with this error.Our records show that your transaction has been carried out with a fraudulent credit card and we have blocked further use of this account. Information about this transaction has been forwarded to the proper authorities.&nbsp;If you believe that this account has been incorrectly blocked feel free to contact us.Should you need more assistance, feel free to contact us again.Best Regards,&nbsp;&nbsp;Dina A,"
SkypeCommunityHistory,81413,Do I need a skype number AND a monthly subscriptio...,"Hi, CrazyCarl, and welcome to the Community,  &nbsp;  Yes, you are correct, albeit with one clarification: you do not need to add Skype Credit&nbsp;or a Skype Subscription in order to use your new Skype Number.&nbsp; Neil's information is also correct: a Skype Number&nbsp;only provides a land line (also known as a fixed line) number for people to use to call you, and you answer those incoming calls on Skype.&nbsp;  &nbsp;  You need to purchase credit or a call subscription if you plan to call phones outside of Skype.  &nbsp;  In other words:  Skype Number = incoming calls only  Buy Skype Credit or a Skype Call Subscription&nbsp; = outgoing calls to mobile or fixed line numbers  &nbsp;  Regards,  Elaine                              __________________________________________________________________________________________________Was your question answered?  Please click on the  Accept as a Solution  link so everyone can quickly find what works!    Like a post or want to say, ""Thank You"" - ??  Click on the   Kudos  button!Trustworthy information:  Brian Krebs: 3 Basic Rules for Online Safety and  Consumer Reports: Guide to Internet Security  Online Safety Tip: Change your passwords often!"
SkypeCommunityHistory,81511,"I used skype a lot 2 years ago, now I can't find m...","Hi, Me...em, and welcome to the Community,  &nbsp;    If you did not keep up with your Skype Number subscription renewals and also update payment methods as needed, the subscription would have expired.&nbsp; While the number would have been held on your account for 90 days following the subscription's expiration, if you did not sign on to your account dashboard via the Skype website and re-activate the Skype Number subscription, the number would have been returned to the ""pool"" of available numbers from which other Skype users could have chosen their new Skype Number from.  &nbsp;  If your Skype's account's registered e-mail address is not current or accurate, you would not have received the Skype e-mails alerting you to the Skype Number subscription's expiration.&nbsp; I read a fair&nbsp;amount of Skype e-mail tends to land in peoples' spam folders.  &nbsp;  Please check your account dashboard to ensure everything is updated.&nbsp;  &nbsp;  Regards,  Elaine                              __________________________________________________________________________________________________Was your question answered?  Please click on the  Accept as a Solution  link so everyone can quickly find what works!    Like a post or want to say, ""Thank You"" - ??  Click on the   Kudos  button!Trustworthy information:  Brian Krebs: 3 Basic Rules for Online Safety and  Consumer Reports: Guide to Internet Security  Online Safety Tip: Change your passwords often!"
SkypeCommunityHistory,81709,How do I locate the replies if any to a question I...,"Hi, Headhoncho1, and welcome to the Community,  &nbsp;  The easiest way to do this would be to click on your Skype Community account name, or ""nickname,"" where you will see a list of your posts.&nbsp; When you click on a post's title, you will be transferred to it.  &nbsp;  Here is a link to your&nbsp;first post:  http://community.skype.com/t5/Windows-desktop-clie?nt/Cursor-won-t-work-in-text-box/m-p/3986773  &nbsp;  You can also read through the various tabs and settings where you can tick or untick (check or uncheck) preference boxes.&nbsp; For example, you could subscribe to posts or topics (""threads,"" in on-line community parlance) so that an e-mail is sent to you whenever a response is added to the topic or in reply to your own post.&nbsp; Just as in Skype, remember to Save any changes you make to your settings!  &nbsp;  Regards,  Elaine                              __________________________________________________________________________________________________Was your question answered?  Please click on the  Accept as a Solution  link so everyone can quickly find what works!    Like a post or want to say, ""Thank You"" - ??  Click on the   Kudos  button!Trustworthy information:  Brian Krebs: 3 Basic Rules for Online Safety and  Consumer Reports: Guide to Internet Security  Online Safety Tip: Change your passwords often!"
SkypeCommunityHistory,81991,Have to SHOUT to be heard with Skype 7.5 on Win 8 ...,"I'm a long-time Skype user and have been using Skype successfully until recently.&nbsp; With both Skype 7.4 &amp; 7.5 on my laptop computer (Win. 8.1), I have to shout to be heard.&nbsp;I have no problem recording things using Window's Sound Recorder &amp; Audacity, so I doubt my drivers are a problem.&nbsp;This is NOT good and very frustrating.&nbsp; I've adjusted my mic (audio) settings in Skype.&nbsp;&nbsp;I tried to install an older version of Skype since another message said this worked, but I don't have a full download of any older version.&nbsp; When I tried using a little file setup file from last year, I got an error message.&nbsp;I'm attaching a recent DX diagnostics file.&nbsp;Please help.                                                                                                                  Solved!                          Go to Solution.                                                                                                                  Attachments:                                                                        DxDiag 2015.05.20.zip ?16 KB"
SkypeCommunityHistory,81992,INSERT A PHONE NUMBER TO DIAL AND SKYPE AUTOMATICA...,"I Have tried to insert this number into my Skype phone book&nbsp;01173008450 AND also tried inserting 44 117 300 8450 (The Phone is Tech support for Booking.com and based in the UK)&nbsp;I click on save, then check before dialing that it has stored the correct number, then I click as I normally do on the contact to phone, it tries to connect for a mili second then shows me the following number I have tried to dial and a note as to handing over more of my hard earned money.&nbsp;73008450 comes up as Kazakhstan&nbsp;My subscription is for Europe, I live in France a Uk National.&nbsp;Finaly, last question, but is it just another way of making money that my Europe subsrciption exludes more than half of Europe and whilst I can call Land and Mob it will not let me sent a sms without a further payment.&nbsp;Sorry but just feel I am being scammed here, with a line service and customer support service that matches.&nbsp;Best wishesMr SpenceAPARTMENTS WALES&nbsp;PS I am wondering if this telephone number is not being detected as a linked overseas number to its call center in, yes you've guessed it, Raj a land."
SkypeCommunityHistory,82139,"No internet, can I join group chat with a mobile c...","The Issue: My internet is down.The Question: Can someone add me to a group chat such that I can answer using my mobile without an internet connection?&nbsp;Details:I have 2 extended group calls coming up this weekend, each typically 4-6 hours long, with 4-5 participants total.&nbsp;My internet is down, and the powers that be have said it will take up to a week to fix, which last time they said this meant 20 days.These two calls I mentioned are repeated every week.&nbsp;What I am want to know is if I can arrange (pay?) for the host to call everyone else as usual but call me on my mobile. Like a normal mobile call, no internet, no 3G or anything, just a normal phone call, but linked into the same skype call as everyone else.&nbsp;Odd request I know, just trying to find a way around having to make 7 people delay their calls for a week. (can't happen without me there sadly)&nbsp;Cheers                                                                                                                  Solved!                          Go to Solution."
SkypeCommunityHistory,82420,"No internet, can I join group chat with a mobile c...","Hi, DocSmethane, and welcome to the Community,  &nbsp;  DocSmethane wrote:  The Issue: My internet is down.  The Question: Can someone add me to a group chat such that I can answer using my mobile without an internet connection?    Yes, as long as whoever launches the group conference call has either Skype Credit&nbsp;or a Skype Subscription.&nbsp;* either of which would cover the outgoing call costs.  &nbsp;  DocSmethane wrote:  What I am want to know is if I can arrange (pay?) for the host to call everyone else as usual but call me on my mobile. Like a normal mobile call, no internet, no 3G or anything, just a normal phone call, but linked into the same skype call as everyone else.&nbsp;    Yes, whoever hosts or starts the call can add your mobile number to your contact manually, or if you have not already done so yourself,&nbsp;click on your mobile number to&nbsp;call you on your mobile number.&nbsp; If you must pay the outgoing call charges, send whoever is launching the group conference call a pre-paid Visa or Master Card to use, so they can purchase&nbsp; Skype Credit&nbsp;rather than be encumbered with a one-month Skype Subscription&nbsp;that they would need to remember to cancel - * and check first, because not all Skype Subscriptions cover calls to mobile numbers!  &nbsp;  Alternately, if you can use Skype on your mobile phone, and have the Skype app available via your wireless carrier's app store or directly, you could sign on to your Skype account on your smart phone.&nbsp; You&nbsp;may not be able to launch the group call yourself, but you could participate via Skype.&nbsp; Check your wireless plan for what you signed up for, for data usage:    https://support.skype.com/en/faq/FA1417/how-much-b?andwidth-does-skype-need  https://support.skype.com/en/faq/FA10328/what-are-?the-system-requirements-for-skype    &nbsp;  Regards,  Elaine                              __________________________________________________________________________________________________Was your question answered?  Please click on the  Accept as a Solution  link so everyone can quickly find what works!    Like a post or want to say, ""Thank You"" - ??  Click on the   Kudos  button!Trustworthy information:  Brian Krebs: 3 Basic Rules for Online Safety and  Consumer Reports: Guide to Internet Security  Online Safety Tip: Change your passwords often!"
SkypeCommunityHistory,82468,INSERT A PHONE NUMBER TO DIAL AND SKYPE AUTOMATICA...,"Skype is working exactly as it should. &nbsp;You are formatting the number improperly. &nbsp; By default without a country selection you can't take any shortcuts that might work inside the UK, on a UK roaming phone or possibly in some European telecom systems . &nbsp; You have to use the full and proper phone number/address (international dialing format).&nbsp;Dialing&nbsp;01173008450 = &nbsp;011 (exit code) 7 = +7 &nbsp;= Kazakhstan&nbsp;Dialing&nbsp;44 117 300 8450 = +1 (US) 441 &nbsp; = +1441 = Bermuda&nbsp;To properly dial the number:&nbsp;You would enter: &nbsp;+441173008450 &nbsp;or &nbsp;011441173008450&nbsp;Shortcut method: &nbsp;Select +44 United Kingdom in the drop-down&nbsp;only then could you enter: &nbsp;1173008450 or 01173008450(it would modify it to the full format upon dialing)&nbsp;Subscriptions don't cover every region or country regardless of title. &nbsp;It's limited by the subscription that is no doubt based of contracts with several telecom providers to provide you with the best bang for your buck making it more affordable for you and possible for Skype without actually losing money. &nbsp;SMS has never been a part of any subscriptions, they have always been credit only.&nbsp;Be aware that no susbscription covers premium, shared-cost and most non-geographic numbers. &nbsp; I don't believe that number falls into that category but I thought I'd mention it.&nbsp;I don't see where the scam is. &nbsp;It's pretty understandable and upfront to me. &nbsp;You can contact Skype customer service by filling out a support request form and selecting the live text chat option.&nbsp;https://support.skype.com/en/faq/FA1170&nbsp;&nbsp;&nbsp;"
SkypeCommunityHistory,82487,"Blackmail scammer - story, info, tips, and assuran...","Scammed yesterday by ''hannacole46'' facebook username and ''hannacole0'' skype username, she couldn't find my friends and family because of privacy ''only me'' saved me somehow but she could see the ones which i have been tagged with so she threat me she will spread all the videos with me naked and playing with my ''toy'' in my city's pubs, Universities and to my exgirlfriend, her sister and 2 more guys Also she said i already have 1500 views on you tube and twitter if i cooperate with her she will delete the video but i don't have twitter and with you tube is more difficult for them to post as you tube has a strong security so was only psihologically agression hoping she will make me pay but i didn't so i delete her, block her on fb and skype also i modified my fb name and username and profile picture.All this happend from zoosk dating website where they pick up easy targets so guys pay attetion as in my zoosk account another girl tried several times to do me the same thing that the first one did i don't know if is another scammer or is the same one or if they know each other, but now i have my lesson learnedi've asked my ex and her sister if they have got any videos with me but the answers were NO so up to now no videos spread i also searched my name on you tube and google and nothing"
SkypeCommunityHistory,82523,Skype have made my brother a new account because I...,"I Needed to change my brother's microsoft password because he forgot it. (He signs in with his microsoft account). I did this process on my brother's acer iconia tablet. So I changed it, did all the stuff bla bla, but when I came to sign in with the new password, it said something like: Is this your new skype account? So I clicked NO but that then took me to sign in with the skype account and then it said: It seems like this is a microsft account, is it? I clicked yes then it redirected me to sign into to microsoft but after I did that it then it took me back to it, So I clicked YES but then I realised the only contacts he had was Echo Sound Testing Service. I then signed his NEW account into skype using the main computer, the same happended. Has anyone had this issue? If so please tell me how to restore it. Please don't say ""Sign in with the OLD account because remember my brother forgot it."" So, any help would be appreciated.&nbsp;&nbsp;Also, This is what it said:&nbsp;                                                                                                            Attachments:                                                                        SKYPELOGCAP.PNG ?29 KB"
SkypeCommunityHistory,82601,How to know which number is your contact calling y...,"Hi,&nbsp;Juanvizoso, and welcome to the Community,  &nbsp;  Good point!&nbsp;&nbsp; I just checked one of my contacts from whom I receive frequent calls, and who also has multiple numbers in their profile, and noted the same thing.&nbsp;  &nbsp;  When someone calls your Skype Number, you&nbsp;would indeed not be able to&nbsp;determine if they are calling you via the Skype account, or&nbsp;via the&nbsp;Skype Number.&nbsp; This is by design and is normal, because the Skype Number simply provides a fixed (or, ""land"") line number for people to reach you, and&nbsp;you answer on Skype.  &nbsp;  The only work-around would be to separate out all of the numbers.&nbsp;  &nbsp;  Kind regards,  Elaine                              __________________________________________________________________________________________________Was your question answered?  Please click on the  Accept as a Solution  link so everyone can quickly find what works!    Like a post or want to say, ""Thank You"" - ??  Click on the   Kudos  button!Trustworthy information:  Brian Krebs: 3 Basic Rules for Online Safety and  Consumer Reports: Guide to Internet Security  Online Safety Tip: Change your passwords often!"
SkypeCommunityHistory,82675,Letters Will Not Appear In The Sign On And Passwor...,"When trying to sign in to Skype, the letters which I attempt to type in to the sign in and/or password boxes will not appear. &nbsp;For example, in the ""Sign in"" screen for the Microsoft Account log in, I am asked for Microsoft account and Password. &nbsp;When I click on the spaces where I am supposed to type, nothing happens when I start typing. &nbsp;It's as if the boxes do not even exist. &nbsp;Likewise, if I go under ""Skype Name"" or ""Sign In With Facebook"", again, the letters do not appear in the boxes. &nbsp;I checked the Num Lock key as well. &nbsp;No luck!&nbsp;Before you ask, I've tried search boxes on both Amazon and Google, and the letters appear just fine in those boxes. &nbsp;I restarted my computer with no luck. &nbsp;Then, I went ahead and uninstalled Skype. &nbsp;I reinstalled it, thinking that the problem would be corrected. &nbsp;Nope. &nbsp;The same issue ... no letters appear when attempting to type in the boxes. &nbsp;Again, it's as if the boxes do not even exist. &nbsp;&nbsp;Hopefully, my explanation makes sense. &nbsp;Suggestions? &nbsp;Thank you.                                                                                                            Attachments:                                                                        skype.png ?38 KB"
SkypeCommunityHistory,82737,Audio Problem: Skype audio comes through external ...,"I recently upgraded my computer to Mac OS X Yosemite 10.10.3 and Skype to Version 7.8.&nbsp;I used to use Skype with my Logitech H800 headset with no problems. However after the upgrade, the speaker audio is now forced through the external speakers instead of the headset. When I make a call, I hear the connecting sound effects through my headset, but when the call connects, the person's voice is coming through my external speakers.&nbsp;Here is what my settings look like (see below). As you can see, the Skype settings are configured correctly.&nbsp;&nbsp;I also tested my OS X Sound settings in the System Preferences. They are set to ""Line Out"" by default because I want to hear my music through my speakers, but want to take phone calls on my headset. Changing the system settings to the Logitech Wireless Headset is a temporary fix, however it is an extra manual step that has to be repeated with each phone call and when the call ends, I have to switch it back to Line Out.&nbsp;This used to be automatic feature, switching to the headset for an incoming or outgoing call.&nbsp;Any suggestions on how to fix this issue and get Skype to automatically put calls through my headset? I worked with a Skype technician and she couldn't figure out why it was happening.&nbsp;Thanks in advance for your input.                                                                                                                  Solved!                          Go to Solution."
SkypeCommunityHistory,82870,editing contacts phone numbers on iphone not possi...,"From all the wonderfull features of skype there's one feature, and I believe only one feature that actually generates money for M$ - and that is skype out - calling from skype into regular phone numbers. Every month I pay Skype to be able to use this and make outcalls with skype.&nbsp;&nbsp;Bur someone at MS decided to make this feature the hardest to use&nbsp;on a mobile device. You sit in cafe and you want to add new contacts or edit existing for outcall number... You actually want to spend money and pay it to Skype = to Microsoft... but what a surprise, with the new versions this is impossible.&nbsp;MS decided that you must go home, start your desktop, add the contact, and then you can go back and use it on yourt mobile phone. Because these days no one really uses mobile phones or tablets or ipads, everyone switched back to destops with Windows Vista. Brilliant!!! The only way that you actually generate cash for skype is being destroyed! This is what I call a healthy, forward looking business decision!"
SkypeCommunityHistory,82879,Have to SHOUT to be heard with Skype 7.5 on Win 8 ...,"I’m a former computer programmer, so I keep my computer up-to-date using both Windows Update &amp; Lenovo’s update software. Still, I made sure I had the latest Realtek HD Audio driver from my computer maker. (I even tried installing a more recent “global” Realtek HD Audio driver, but the installation failed, so I went back to Lenovo’s most recent version [6.0.1.7040].)&nbsp;I used the Realtek HD Audio interface to set the mic gain to +20 db and turned off audio effects. I also adjusted Skype’s audio settings, but Skype 7.5 still required me to shout to be heard. (I’ve used Skype for 7+ years, so I’m used to making sure my mic is setup correctly before making a call.)&nbsp;Thanks to a private Skype Community message from Capreolus, I was able to download a full-version of Skype from 2014.&nbsp; [The forum software won't let me say it's 6 point 21]&nbsp;I can now use Skype with a normal speaking voice. (Hurray!)&nbsp;Of course, I’ve had to disable automatic Skype updates and say “No” to updates for the near future.It’s too bad the tech people at Skype don’t seem to be able to duplicate the problem. My computer’s only 2 years old, so recent software it should work fine."
SkypeCommunityHistory,83678,Mini webcam screen is not showing but only duratio...,"I have just upgraded to 7.5.0.101 today. Normally when I make a video call and minimize skype to go on a webpage there used to be a mini webcam showing on the top so I could see the person I am video chatting.In this new version when I call the person and skype is not minimized I see the person on the video and on the same screen I see my small window on the lower right corner and there is the no profile photo icon right beside my own video. It shows the screen just like I am doing a conference call but I am not, when I click on the icon I see the same persons name on it, as she doesn't have a profile pic its just that person icon.When I minimize skype there is no mini video screen but the icon and call duration is visible. ""Show call controls when Skype is in the background"" is checked. And I cannot see the view of the person when I try to do something else and chat with the person. This is so bad cause I need to see the person and read something from my computer at the same time.Please fix this issue! There was no problem before the upgrade!!!!!"
SkypeCommunityHistory,83714,I need records to my paid Skype calls to mobiles p...,"Dear skype, for immigration purposes I need access to my skype records.Since most of my calls to my husband have been from my paid Skype credit, to his US Cell number, you should be able to provide the details since I have been paying for these calls (4 cents per minute and 15cents per text) of my skype credit. (My calls have been skype to phone)&nbsp;Please provide me with the records of where my skype credit has been spent, since you automatically top up my credit every time it runs out, and I've been going through about $32 per month in calls to my husband Joshua, it's imperative that I retrive these records from you.&nbsp;&nbsp;Also is there any way to retrieve previous call records of skype to skype?Unfortunately bad timing all around, my husbands laptop broke and Bestbuy gave him a replacement, and my 3 year old laptop crashed and Asus replaced the hard drive and told me it was too damgaged to mirror or copy.. At the same time, my ipad locked due to the wrong password being used and Apple had to format it, so we lost all our skype records.Now today while trying to relocate I've become aware that your systems no longer keep conversations older than 3 months. Is this true? Is there some sort of work around?&nbsp;This is extremely important - Kind RegardsSky Simone Gates and Joshua Gatessky_syntax_error_ready_run"
SkypeCommunityHistory,83811,Skype Installation Kindle Fire HD7- Sigin to Faceb...,"for some reason I'm having trouble linking my facebook account to my sype account. on my kindle fire hd7 my sype app doesn't have an facebook login option. so i though i go to sype.com on my kindle to set up. so far the only problem i have is..... so i finally figured out my sype name and i entered that in. then it asks me for my password. isnt it the same password i use if i were to sign in using my email address? becasuse I tried it&nbsp;many times and it keeps saying i entered the wrong password too many times; try again later. but if i sign in regularly on the web browser, without trying to link my facebook account, using my email address and password I sign in without any problems. why isnt there an option just to use my email address&nbsp; and password when I click on the ""Login with Facebook"" option. Better yet why isn't there an facebook login option on the app for kindle fire hd7. why advertise you can link your facebook account when it isnt even supported on an device that has the current up to date app."
SkypeCommunityHistory,93859,"Skype can't connect, couldn't find solution - HOPE...","2 days ago something happened to my skype, I had to relog for some reasons and suddenly saw that loading animation loading and loading, only after like 6 minutes it stopped and said ""skype can't connect"", since then, all I was doing is trying to fix this problem.Read almost each and every suggestion here, nothing helped.• Disabled anti virus etc (Skype wasn't blocked though) and still the same.• Port forwarded.• My port 80 and 443 were disabled, somehow I enabled them.• Reinstalled skype, deleted the XML file and also tried to name the folder Skype_old and reinstall.• Tried to open skype in safemode.• Deleted IE history caches etc.&nbsp;None of the above helped me, it's still loading and loading while I know the password is correct (just checked it on the website...)&nbsp;I'm really hopeless, I don't know what to do anymore, I usually talk on skype with friends so it's really hard for me, I tried to use skype with my LGg3 phone and it works great, but I still hard to speak/hear them/communicate in chat, I mean, it's really good, I just don't used to it...I really don't mind paying for a solution, just help me, anyone...&nbsp;EDIT:By the way, I had the newest skype version but downloaded older one then the new one again and everything is mixed and messed up now, but it's not a problem with the version you can be sure about that, I'm pretty sure it has something to do wtih proxies, I just don't know what or why, because I don't use proxies..."
SkypeCommunityHistory,677,Skype Translator Early Preview – Sign-Up Opens Tod...,"In May, Satya Nadella and Skype Corporate Vice President Gurdeep Singh Pall unveiled Skype Translator, Microsoft’s breakthrough in real-time speech translation at Re/code’s inaugural Code Conference. Since then, the engineering team has been hard at work to get the technology behind Skype Translator ready for a preview release. Starting today, we are rolling out a Skype Translator preview program sign-up page.  &nbsp;  We have seen tremendous interest and enthusiasm for Skype Translator from around the globe over the last few months and we’re incredibly excited to share it with the world. However, we want to hear from you first! The preview program will have limited spots available, so register today for your chance to secure a virtual spot in line!  &nbsp;  The preview program will be free and will initially be available for Windows 8.1 computers and tablets only, and will kick-off with a limited selection of languages. That said, as part of the sign-up process, you’ll have the chance to tell us which languages are important to you, what platforms you’d like to see added, and how you plan to use Skype Translator once it becomes available. We look forward to this feedback, as it will help enhance future releases.  &nbsp;  Skype is breaking down communications barriers by delivering voice and video across a number of devices to more than 300 million connected users each month who talk for more than 2 billion minutes each day. Language barriers have been a hindrance to productivity and human connection, but Skype Translator will pave the way for a more personal and more human era of computing. Stay tuned! We’ll have more to share in the weeks to come.  &nbsp;  To be part of the Skype Translator preview program, register today! We look forward to hearing from you and sharing this breakthrough in technology around the world.                              ? Did my reply answer your question? Accept it as a solution to help others, Thanks. ?"
SkypeCommunityHistory,710,Group Chat disabled and unable to create a new gro...,"Hello people!&nbsp;I've recently got invited to a groupchat by two friends of mine, but I didn't get any messages.&nbsp;I didn't even get a message that I got added to the group. When one of my friends called, the group popped up and we could speak with eachother, but not chat. In the chatbox a text appeared that the chat was disabled because of someone (me apparently) who has an old version of skype wich does not work with groupchats. I use the following operating system and Skype version:Windows 8.1Skype 7.1.0.105My friend checked in the group chat why I wasn't able to join the chat, and it said it had to do with my privacy settings. I can't find the cause anywhere. I got the exact same privacy settings of my other friend who is in that group, and it works just fine for him.&nbsp;Furthermore, when I create a chatgroup, no one recieves a notification and all the text is greyed out. I could tell with the /get name command that it's P2P-based chat, and not cloud-based, since it's #skypename...&nbsp;To add more confusion, I am a member of other cloud based chat groups. The last message I recieved in one of those groups was on 29 januari 2015. I'm now unable to tell if someone said anything in that group. Everything that I say in that group doesn't get send and always stays grey. I didn't change any privacy settings for a year or something.&nbsp;Please help me to get my (cloud-based) group chats work again!"
SkypeCommunityHistory,711,So you want to change your primary mail but can't ...,"Hi!I ran into the same problem as a lot of other people seem to have done.&nbsp;I am changing ISP and because of that I have to change my mail address from my 10 year old [e-mail removed for privacy and security] to something else, this time I choose to use an outlook.com address in the hope that I will be able to keep that a bit longer.&nbsp;last week I realized that my skype account had my old expiring address as the primary mail, and that the primary mail was the only mail that skype will use for communication with me - I already had 2 other mail addresses in my skype profile (outlook.com and gmail). The skype account was created last summer using my microsoft account, and the microsoft account is the only means I have for accessing the skype account. So I logged on and opended the profile page, went on to edit the info and marked my outlook mail as the primary, clicked save and got the password question. I entered the password I use for logging on (ie the microsoft account password), but was told that the password was wrong. I tried everything and some more things, I spent 40-50 minutes on a text chat with skype support, only to be told that it can't be done and that the skype account was hard tied to the mail address I had used when creating the account, which I found very strange as I had used my microsoft account. yes, when I created the skype account, the only mail I had connected to the microsoft account was my ""[e-mail removed for privacy and security]"" mail, but I have since then, without any problems, been able to create an outlook.com address, and have that added, added a gmail account, set the outlook.com as the primary for the microsoft account and remove the ""[e-mail removed for privacy and security]"" address from the microsoft account. no problem.The problem is actually worse as the mail account will be free for use after april 1, which means that a person claiming that mail address will risk getting extremely confusing mails regarding a skype account they don't have, they will have difficulties creating a skype account of their own, AND they can take over my skype account (as they are the owners of the mail address) and I won't be able to stop them.&nbsp;How is that for security   &nbsp;Fortunately I spent 2 more hours and stumbled on the solution &nbsp;This is where a normal scam artist would ask you to click on a link to a web apge that would releive you of all your money, but I won't do that.&nbsp;so, what is going on when you want to change the primary email, why isn't your password accepted???&nbsp;It turns out that when you create a skype account using your microsoft account (and I guess&nbsp; your facebook account), skype will actually create a ""proper"" skype user account as well, but they hide it from you, and&nbsp;you won't get a password set for it. It is the password for this ""hidden"" account you have to enter when you want to change the primary password  It turns out that I was also unable to connect my facebook account to my skype account for the very same reason, but here it was more obvious, as I had to enter my skype username and passwor when connecting the accounts, and the microsoft account wasn't accepted there .&nbsp;so what do you need to do? well - those of you who have a smart tv (or some other device) that can't log on to skype using a microsoft account, have already done the work (provided you use that tv/device with skype) you log on to skype and&nbsp;open the account settings page, on the line below ""microsoft account&nbsp;&nbsp; your@mail.address&nbsp; unlink&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; change microsoft password"" you'll see a line saying ""TV or Device"" or something similar (I have no idea what the english text is) here you have a link you can click on where you will be prompted to enter the password for your ""live:username"" account. once you have&nbsp; done that you get instructions saying that for smart TVs etc, you enter ""live:username"" as the skye user and the newly created password as your password.The good news is that you now have 1) the identity of your skype user (""live:"" and your name where the user name is the combined string ""live:username"" which in my case was ""live:myname""); and 2) a password that is valid for your skype account. what&nbsp;I&nbsp;did next&nbsp;was open up the profile page, edit the profile, mark the outlook.com mail address asthe primary, click save and when prompted for the password, I entered the password I set in the previous step, and that's it, I now had a new primary mail (I got the confirmation mai sent to the new mail address right after I updated the info in skype). I also successfully removed my soon defunct mail address from the mail address list in my skype account, and I then connected my facebook account to my skype account (using live:myname ase the username and my shiny new password).&nbsp;So at the moment I have three different methods available to me when logging in to skype:- my microsoft account- my skype user (live:myname)- my facebook account.the ONLY thing to be aware of is that the name of the microsoft account, as presented on the account settings page in skype, still is my old [e-mail removed for privacy and security] mail address NOTE that this is a presentation issue only, someone thought that it was a good idea to save the original name of the microsoft account in the skype database and use that for presentation. It is NOT used when logging on, when you log on it will use the UID of you rmicrosoft account. if it disturbs you, you can always disconnect you rmicrosoft account from your skype account and reconnect it, and you should see the current mail address associated with the microsoft account. (this is safe to do because you have at least one other method to log on )&nbsp;I hope that skype will amend their FAQ with this info. I did enter into a second chat with skype support, explaining what I díd to resolve the problem they failed to solve. so there it at least 2 people at skype support who know how to resolve the problem.&nbsp;-cheers,Anders&nbsp;"
SkypeCommunityHistory,717,TERRIBLE CUSTOMER SERVICE TRYING TO UNBLOCK MY ACC...,"I have been fighting with the Skype Customer Service people for the last 10 days on this.&nbsp;I got a notification on Skype around 10 days ago on my email address saying that someone had attempted to change my email address to something else. I replied back from my email address saying that it was not me who requested the change, so please leave the email address unchanged.&nbsp;24 hours later Skype has blocked me out of my own account, I recently charged my account with $16 that I cannot use and my work is getting affected. I have raised a ticket on Skype SRX1281660833ID , where I am arguing with their customer service agents who only use typical standard responses in their replies saying that I need to fill in an activation form (which I have already done 4 times) and they say my responses are not valid enough for them to re-activate my account. When I asked what exactly was wrong with my responses and the fact that I am replying from the same email address that they sent me notification in the first place, they give me standard responses.&nbsp;I have requested the case to be escalated to a senior manager (which they are unable to do), I have asked them to give me a support number I can call (which they don't have) and basically they are responding saying we cannot help you anymore!!!&nbsp;What can I do to make Skype&nbsp;realize that they need to use common sense, and that I am their (paying) customer and I need my account activated again!!!!?????"
